Algoritmo,Tipo de Vetor,Tamanho,Tempo (ns)
Bubble Sort,Crescente,10,7200
Bubble Sort,Decrescente,10,5000
Bubble Sort,Aleatorio,10,3500
Bubble Sort,Repetido,10,4300
Bubble Sort,Crescente,10,3300
Bubble Sort,Decrescente,10,4000
Bubble Sort,Aleatorio,10,3400
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,2700
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3400
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,2800
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3900
Bubble Sort,Repetido,10,4400
Bubble Sort,Crescente,10,3200
Bubble Sort,Decrescente,10,4100
Bubble Sort,Aleatorio,10,3500
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,2800
Bubble Sort,Decrescente,10,3900
Bubble Sort,Aleatorio,10,3400
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,2700
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3400
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,2800
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3400
Bubble Sort,Repetido,10,3100
Bubble Sort,Crescente,10,2700
Bubble Sort,Decrescente,10,4600
Bubble Sort,Aleatorio,10,3300
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,2800
Bubble Sort,Decrescente,10,3900
Bubble Sort,Aleatorio,10,4000
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,2800
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3400
Bubble Sort,Repetido,10,3100
Bubble Sort,Crescente,10,2600
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3400
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,2700
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3400
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,3200
Bubble Sort,Decrescente,10,3900
Bubble Sort,Aleatorio,10,3300
Bubble Sort,Repetido,10,3100
Bubble Sort,Crescente,10,2700
Bubble Sort,Decrescente,10,3900
Bubble Sort,Aleatorio,10,3300
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,2600
Bubble Sort,Decrescente,10,4400
Bubble Sort,Aleatorio,10,3300
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,2700
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3300
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,2700
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3300
Bubble Sort,Repetido,10,3800
Bubble Sort,Crescente,10,2600
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3300
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,2600
Bubble Sort,Decrescente,10,3900
Bubble Sort,Aleatorio,10,3400
Bubble Sort,Repetido,10,3100
Bubble Sort,Crescente,10,2600
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3300
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,3000
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3300
Bubble Sort,Repetido,10,3100
Bubble Sort,Crescente,10,2600
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,3900
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,3100
Bubble Sort,Decrescente,10,4400
Bubble Sort,Aleatorio,10,3300
Bubble Sort,Repetido,10,3100
Bubble Sort,Crescente,10,2600
Bubble Sort,Decrescente,10,3900
Bubble Sort,Aleatorio,10,3200
Bubble Sort,Repetido,10,3100
Bubble Sort,Crescente,10,2700
Bubble Sort,Decrescente,10,3900
Bubble Sort,Aleatorio,10,3300
Bubble Sort,Repetido,10,3100
Bubble Sort,Crescente,10,2600
Bubble Sort,Decrescente,10,3800
Bubble Sort,Aleatorio,10,31100
Bubble Sort,Repetido,10,3100
Bubble Sort,Crescente,10,2600
Bubble Sort,Decrescente,10,4600
Bubble Sort,Aleatorio,10,3400
Bubble Sort,Repetido,10,3200
Bubble Sort,Crescente,10,3300
Bubble Sort,Decrescente,10,4300
Bubble Sort,Aleatorio,10,4000
Bubble Sort,Repetido,10,3500
Bubble Sort,Crescente,10,3000
Bubble Sort,Decrescente,10,4700
Bubble Sort,Aleatorio,10,4000
Bubble Sort,Repetido,10,3800
Insertion Sort,Crescente,10,1300
Insertion Sort,Decrescente,10,3700
Insertion Sort,Aleatorio,10,2400
Insertion Sort,Repetido,10,2300
Insertion Sort,Crescente,10,1300
Insertion Sort,Decrescente,10,3400
Insertion Sort,Aleatorio,10,2600
Insertion Sort,Repetido,10,2700
Insertion Sort,Crescente,10,1300
Insertion Sort,Decrescente,10,3700
Insertion Sort,Aleatorio,10,2400
Insertion Sort,Repetido,10,2000
Insertion Sort,Crescente,10,1100
Insertion Sort,Decrescente,10,2800
Insertion Sort,Aleatorio,10,1900
Insertion Sort,Repetido,10,1700
Insertion Sort,Crescente,10,900
Insertion Sort,Decrescente,10,3500
Insertion Sort,Aleatorio,10,1800
Insertion Sort,Repetido,10,1600
Insertion Sort,Crescente,10,800
Insertion Sort,Decrescente,10,2900
Insertion Sort,Aleatorio,10,1900
Insertion Sort,Repetido,10,1700
Insertion Sort,Crescente,10,800
Insertion Sort,Decrescente,10,2900
Insertion Sort,Aleatorio,10,1900
Insertion Sort,Repetido,10,1600
Insertion Sort,Crescente,10,900
Insertion Sort,Decrescente,10,2800
Insertion Sort,Aleatorio,10,1900
Insertion Sort,Repetido,10,2400
Insertion Sort,Crescente,10,900
Insertion Sort,Decrescente,10,2900
Insertion Sort,Aleatorio,10,1900
Insertion Sort,Repetido,10,1600
Insertion Sort,Crescente,10,800
Insertion Sort,Decrescente,10,2900
Insertion Sort,Aleatorio,10,1900
Insertion Sort,Repetido,10,1600
Insertion Sort,Crescente,10,800
Insertion Sort,Decrescente,10,2900
Insertion Sort,Aleatorio,10,2000
Insertion Sort,Repetido,10,1600
Insertion Sort,Crescente,10,900
Insertion Sort,Decrescente,10,2800
Insertion Sort,Aleatorio,10,3000
Insertion Sort,Repetido,10,1600
Insertion Sort,Crescente,10,900
Insertion Sort,Decrescente,10,2800
Insertion Sort,Aleatorio,10,1900
Insertion Sort,Repetido,10,1600
Insertion Sort,Crescente,10,900
Insertion Sort,Decrescente,10,3400
Insertion Sort,Aleatorio,10,2100
Insertion Sort,Repetido,10,1800
Insertion Sort,Crescente,10,900
Insertion Sort,Decrescente,10,2700
Insertion Sort,Aleatorio,10,2100
Insertion Sort,Repetido,10,1700
Insertion Sort,Crescente,10,900
Insertion Sort,Decrescente,10,2700
Insertion Sort,Aleatorio,10,1800
Insertion Sort,Repetido,10,1500
Insertion Sort,Crescente,10,800
Insertion Sort,Decrescente,10,2700
Insertion Sort,Aleatorio,10,1800
Insertion Sort,Repetido,10,2100
Insertion Sort,Crescente,10,900
Insertion Sort,Decrescente,10,2700
Insertion Sort,Aleatorio,10,1800
Insertion Sort,Repetido,10,1500
Insertion Sort,Crescente,10,800
Insertion Sort,Decrescente,10,2700
Insertion Sort,Aleatorio,10,1700
Insertion Sort,Repetido,10,1700
Insertion Sort,Crescente,10,900
Insertion Sort,Decrescente,10,3200
Insertion Sort,Aleatorio,10,2000
Insertion Sort,Repetido,10,1600
Insertion Sort,Crescente,10,1000
Insertion Sort,Decrescente,10,2900
Insertion Sort,Aleatorio,10,2000
Insertion Sort,Repetido,10,1700
Insertion Sort,Crescente,10,900
Insertion Sort,Decrescente,10,3000
Insertion Sort,Aleatorio,10,2800
Insertion Sort,Repetido,10,1700
Insertion Sort,Crescente,10,1000
Insertion Sort,Decrescente,10,3200
Insertion Sort,Aleatorio,10,2100
Insertion Sort,Repetido,10,1600
Insertion Sort,Crescente,10,1000
Insertion Sort,Decrescente,10,3200
Insertion Sort,Aleatorio,10,2100
Insertion Sort,Repetido,10,1700
Insertion Sort,Crescente,10,1000
Insertion Sort,Decrescente,10,3200
Insertion Sort,Aleatorio,10,2200
Insertion Sort,Repetido,10,1800
Insertion Sort,Crescente,10,900
Insertion Sort,Decrescente,10,3300
Insertion Sort,Aleatorio,10,3100
Insertion Sort,Repetido,10,1900
Insertion Sort,Crescente,10,1000
Insertion Sort,Decrescente,10,3200
Insertion Sort,Aleatorio,10,1900
Insertion Sort,Repetido,10,1500
Insertion Sort,Crescente,10,800
Insertion Sort,Decrescente,10,2700
Insertion Sort,Aleatorio,10,1700
Insertion Sort,Repetido,10,1600
Insertion Sort,Crescente,10,800
Insertion Sort,Decrescente,10,2700
Insertion Sort,Aleatorio,10,1800
Insertion Sort,Repetido,10,1600
Insertion Sort,Crescente,10,800
Insertion Sort,Decrescente,10,2800
Insertion Sort,Aleatorio,10,1900
Insertion Sort,Repetido,10,1500
Selection Sort,Crescente,10,2800
Selection Sort,Decrescente,10,2800
Selection Sort,Aleatorio,10,2700
Selection Sort,Repetido,10,2600
Selection Sort,Crescente,10,2600
Selection Sort,Decrescente,10,2600
Selection Sort,Aleatorio,10,2600
Selection Sort,Repetido,10,2700
Selection Sort,Crescente,10,2600
Selection Sort,Decrescente,10,2700
Selection Sort,Aleatorio,10,2600
Selection Sort,Repetido,10,2600
Selection Sort,Crescente,10,2600
Selection Sort,Decrescente,10,2700
Selection Sort,Aleatorio,10,3200
Selection Sort,Repetido,10,2800
Selection Sort,Crescente,10,2900
Selection Sort,Decrescente,10,2900
Selection Sort,Aleatorio,10,2600
Selection Sort,Repetido,10,2700
Selection Sort,Crescente,10,2600
Selection Sort,Decrescente,10,2600
Selection Sort,Aleatorio,10,2700
Selection Sort,Repetido,10,2700
Selection Sort,Crescente,10,2600
Selection Sort,Decrescente,10,2600
Selection Sort,Aleatorio,10,2700
Selection Sort,Repetido,10,2600
Selection Sort,Crescente,10,2700
Selection Sort,Decrescente,10,2600
Selection Sort,Aleatorio,10,2700
Selection Sort,Repetido,10,2700
Selection Sort,Crescente,10,3000
Selection Sort,Decrescente,10,3800
Selection Sort,Aleatorio,10,2700
Selection Sort,Repetido,10,3000
Selection Sort,Crescente,10,2700
Selection Sort,Decrescente,10,2700
Selection Sort,Aleatorio,10,2600
Selection Sort,Repetido,10,2700
Selection Sort,Crescente,10,2600
Selection Sort,Decrescente,10,2700
Selection Sort,Aleatorio,10,2700
Selection Sort,Repetido,10,2600
Selection Sort,Crescente,10,2500
Selection Sort,Decrescente,10,2600
Selection Sort,Aleatorio,10,2700
Selection Sort,Repetido,10,2700
Selection Sort,Crescente,10,3200
Selection Sort,Decrescente,10,3000
Selection Sort,Aleatorio,10,2800
Selection Sort,Repetido,10,2900
Selection Sort,Crescente,10,3600
Selection Sort,Decrescente,10,3000
Selection Sort,Aleatorio,10,2800
Selection Sort,Repetido,10,3300
Selection Sort,Crescente,10,2700
Selection Sort,Decrescente,10,2700
Selection Sort,Aleatorio,10,2900
Selection Sort,Repetido,10,3000
Selection Sort,Crescente,10,3000
Selection Sort,Decrescente,10,3300
Selection Sort,Aleatorio,10,3200
Selection Sort,Repetido,10,3300
Selection Sort,Crescente,10,3100
Selection Sort,Decrescente,10,3000
Selection Sort,Aleatorio,10,2900
Selection Sort,Repetido,10,3100
Selection Sort,Crescente,10,2900
Selection Sort,Decrescente,10,3100
Selection Sort,Aleatorio,10,2900
Selection Sort,Repetido,10,4200
Selection Sort,Crescente,10,3000
Selection Sort,Decrescente,10,3100
Selection Sort,Aleatorio,10,3300
Selection Sort,Repetido,10,3300
Selection Sort,Crescente,10,3100
Selection Sort,Decrescente,10,3300
Selection Sort,Aleatorio,10,3200
Selection Sort,Repetido,10,3100
Selection Sort,Crescente,10,3000
Selection Sort,Decrescente,10,3300
Selection Sort,Aleatorio,10,3200
Selection Sort,Repetido,10,3500
Selection Sort,Crescente,10,3100
Selection Sort,Decrescente,10,3300
Selection Sort,Aleatorio,10,3300
Selection Sort,Repetido,10,3300
Selection Sort,Crescente,10,3000
Selection Sort,Decrescente,10,3200
Selection Sort,Aleatorio,10,4000
Selection Sort,Repetido,10,3200
Selection Sort,Crescente,10,3200
Selection Sort,Decrescente,10,3300
Selection Sort,Aleatorio,10,3500
Selection Sort,Repetido,10,3600
Selection Sort,Crescente,10,3300
Selection Sort,Decrescente,10,3500
Selection Sort,Aleatorio,10,3300
Selection Sort,Repetido,10,3500
Selection Sort,Crescente,10,3400
Selection Sort,Decrescente,10,3600
Selection Sort,Aleatorio,10,3200
Selection Sort,Repetido,10,3300
Selection Sort,Crescente,10,3300
Selection Sort,Decrescente,10,3500
Selection Sort,Aleatorio,10,3400
Selection Sort,Repetido,10,3500
Selection Sort,Crescente,10,3400
Selection Sort,Decrescente,10,4600
Selection Sort,Aleatorio,10,3400
Selection Sort,Repetido,10,3100
Selection Sort,Crescente,10,3100
Selection Sort,Decrescente,10,3200
Selection Sort,Aleatorio,10,3300
Selection Sort,Repetido,10,3200
Selection Sort,Crescente,10,3000
Selection Sort,Decrescente,10,3200
Selection Sort,Aleatorio,10,3200
Selection Sort,Repetido,10,3200
Shell Sort,Crescente,10,2300
Shell Sort,Decrescente,10,3000
Shell Sort,Aleatorio,10,2900
Shell Sort,Repetido,10,2200
Shell Sort,Crescente,10,1800
Shell Sort,Decrescente,10,2500
Shell Sort,Aleatorio,10,2500
Shell Sort,Repetido,10,4200
Shell Sort,Crescente,10,1800
Shell Sort,Decrescente,10,2300
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1900
Shell Sort,Crescente,10,1600
Shell Sort,Decrescente,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1900
Shell Sort,Crescente,10,1600
Shell Sort,Decrescente,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,1600
Shell Sort,Decrescente,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,1700
Shell Sort,Decrescente,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,2500
Shell Sort,Decrescente,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,2100
Shell Sort,Crescente,10,1600
Shell Sort,Decrescente,10,2100
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1900
Shell Sort,Crescente,10,1700
Shell Sort,Decrescente,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,1700
Shell Sort,Decrescente,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,1600
Shell Sort,Decrescente,10,2200
Shell Sort,Aleatorio,10,2100
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,1600
Shell Sort,Decrescente,10,2100
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,1700
Shell Sort,Decrescente,10,2100
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,1700
Shell Sort,Decrescente,10,2100
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,2400
Shell Sort,Decrescente,10,2100
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,1600
Shell Sort,Decrescente,10,2300
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,1700
Shell Sort,Decrescente,10,2200
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,1700
Shell Sort,Decrescente,10,2200
Shell Sort,Aleatorio,10,2300
Shell Sort,Repetido,10,2000
Shell Sort,Crescente,10,1800
Shell Sort,Decrescente,10,2300
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,1600
Shell Sort,Decrescente,10,2100
Shell Sort,Aleatorio,10,2200
Shell Sort,Repetido,10,1800
Shell Sort,Crescente,10,1700
Shell Sort,Decrescente,10,4200
Shell Sort,Aleatorio,10,2900
Shell Sort,Repetido,10,2600
Shell Sort,Crescente,10,2100
Shell Sort,Decrescente,10,3000
Shell Sort,Aleatorio,10,2800
Shell Sort,Repetido,10,2400
Shell Sort,Crescente,10,4400
Shell Sort,Decrescente,10,2700
Shell Sort,Aleatorio,10,2700
Shell Sort,Repetido,10,2200
Shell Sort,Crescente,10,2000
Shell Sort,Decrescente,10,2500
Shell Sort,Aleatorio,10,2900
Shell Sort,Repetido,10,2400
Shell Sort,Crescente,10,2100
Shell Sort,Decrescente,10,2700
Shell Sort,Aleatorio,10,2800
Shell Sort,Repetido,10,2300
Shell Sort,Crescente,10,2100
Shell Sort,Decrescente,10,2600
Shell Sort,Aleatorio,10,2700
Shell Sort,Repetido,10,2400
Shell Sort,Crescente,10,2000
Shell Sort,Decrescente,10,2600
Shell Sort,Aleatorio,10,2600
Shell Sort,Repetido,10,2500
Shell Sort,Crescente,10,2200
Shell Sort,Decrescente,10,2600
Shell Sort,Aleatorio,10,2600
Shell Sort,Repetido,10,2400
Shell Sort,Crescente,10,2200
Shell Sort,Decrescente,10,2800
Shell Sort,Aleatorio,10,2700
Shell Sort,Repetido,10,2300
Heap Sort,Crescente,10,8100
Heap Sort,Decrescente,10,5200
Heap Sort,Aleatorio,10,6000
Heap Sort,Repetido,10,5300
Heap Sort,Crescente,10,7300
Heap Sort,Decrescente,10,4600
Heap Sort,Aleatorio,10,5800
Heap Sort,Repetido,10,5300
Heap Sort,Crescente,10,6600
Heap Sort,Decrescente,10,4600
Heap Sort,Aleatorio,10,5000
Heap Sort,Repetido,10,4900
Heap Sort,Crescente,10,5600
Heap Sort,Decrescente,10,17800
Heap Sort,Aleatorio,10,5500
Heap Sort,Repetido,10,5100
Heap Sort,Crescente,10,6000
Heap Sort,Decrescente,10,6300
Heap Sort,Aleatorio,10,5700
Heap Sort,Repetido,10,5200
Heap Sort,Crescente,10,6000
Heap Sort,Decrescente,10,6200
Heap Sort,Aleatorio,10,5700
Heap Sort,Repetido,10,5100
Heap Sort,Crescente,10,5800
Heap Sort,Decrescente,10,4800
Heap Sort,Aleatorio,10,14800
Heap Sort,Repetido,10,6700
Heap Sort,Crescente,10,5600
Heap Sort,Decrescente,10,5200
Heap Sort,Aleatorio,10,6800
Heap Sort,Repetido,10,5400
Heap Sort,Crescente,10,28000
Heap Sort,Decrescente,10,2300
Heap Sort,Aleatorio,10,2400
Heap Sort,Repetido,10,2200
Heap Sort,Crescente,10,2300
Heap Sort,Decrescente,10,1900
Heap Sort,Aleatorio,10,2200
Heap Sort,Repetido,10,2200
Heap Sort,Crescente,10,2200
Heap Sort,Decrescente,10,1700
Heap Sort,Aleatorio,10,1900
Heap Sort,Repetido,10,1800
Heap Sort,Crescente,10,3900
Heap Sort,Decrescente,10,2200
Heap Sort,Aleatorio,10,2200
Heap Sort,Repetido,10,3800
Heap Sort,Crescente,10,2100
Heap Sort,Decrescente,10,1800
Heap Sort,Aleatorio,10,2200
Heap Sort,Repetido,10,2000
Heap Sort,Crescente,10,2200
Heap Sort,Decrescente,10,1800
Heap Sort,Aleatorio,10,2100
Heap Sort,Repetido,10,2000
Heap Sort,Crescente,10,1800
Heap Sort,Decrescente,10,2000
Heap Sort,Aleatorio,10,1900
Heap Sort,Repetido,10,2100
Heap Sort,Crescente,10,2100
Heap Sort,Decrescente,10,1900
Heap Sort,Aleatorio,10,2000
Heap Sort,Repetido,10,2000
Heap Sort,Crescente,10,1800
Heap Sort,Decrescente,10,2000
Heap Sort,Aleatorio,10,1800
Heap Sort,Repetido,10,1900
Heap Sort,Crescente,10,2100
Heap Sort,Decrescente,10,3700
Heap Sort,Aleatorio,10,2100
Heap Sort,Repetido,10,2100
Heap Sort,Crescente,10,2600
Heap Sort,Decrescente,10,2500
Heap Sort,Aleatorio,10,2300
Heap Sort,Repetido,10,2100
Heap Sort,Crescente,10,2400
Heap Sort,Decrescente,10,2500
Heap Sort,Aleatorio,10,2300
Heap Sort,Repetido,10,1800
Heap Sort,Crescente,10,2100
Heap Sort,Decrescente,10,2900
Heap Sort,Aleatorio,10,2200
Heap Sort,Repetido,10,2000
Heap Sort,Crescente,10,2200
Heap Sort,Decrescente,10,1800
Heap Sort,Aleatorio,10,2100
Heap Sort,Repetido,10,1900
Heap Sort,Crescente,10,1900
Heap Sort,Decrescente,10,1900
Heap Sort,Aleatorio,10,1800
Heap Sort,Repetido,10,1900
Heap Sort,Crescente,10,2000
Heap Sort,Decrescente,10,1800
Heap Sort,Aleatorio,10,1900
Heap Sort,Repetido,10,2000
Heap Sort,Crescente,10,2000
Heap Sort,Decrescente,10,2000
Heap Sort,Aleatorio,10,2200
Heap Sort,Repetido,10,2000
Heap Sort,Crescente,10,2100
Heap Sort,Decrescente,10,2000
Heap Sort,Aleatorio,10,2100
Heap Sort,Repetido,10,1900
Heap Sort,Crescente,10,2400
Heap Sort,Decrescente,10,1800
Heap Sort,Aleatorio,10,1800
Heap Sort,Repetido,10,2000
Heap Sort,Crescente,10,2200
Heap Sort,Decrescente,10,2000
Heap Sort,Aleatorio,10,1800
Heap Sort,Repetido,10,1900
Heap Sort,Crescente,10,2100
Heap Sort,Decrescente,10,2000
Heap Sort,Aleatorio,10,2100
Heap Sort,Repetido,10,2200
Heap Sort,Crescente,10,4200
Heap Sort,Decrescente,10,2000
Heap Sort,Aleatorio,10,2400
Heap Sort,Repetido,10,2000
Merge Sort,Crescente,10,20300
Merge Sort,Decrescente,10,17300
Merge Sort,Aleatorio,10,23100
Merge Sort,Repetido,10,16400
Merge Sort,Crescente,10,16000
Merge Sort,Decrescente,10,16400
Merge Sort,Aleatorio,10,24000
Merge Sort,Repetido,10,15000
Merge Sort,Crescente,10,15300
Merge Sort,Decrescente,10,20200
Merge Sort,Aleatorio,10,28400
Merge Sort,Repetido,10,16500
Merge Sort,Crescente,10,15900
Merge Sort,Decrescente,10,16400
Merge Sort,Aleatorio,10,16300
Merge Sort,Repetido,10,39400
Merge Sort,Crescente,10,17200
Merge Sort,Decrescente,10,17800
Merge Sort,Aleatorio,10,28700
Merge Sort,Repetido,10,16300
Merge Sort,Crescente,10,16200
Merge Sort,Decrescente,10,16000
Merge Sort,Aleatorio,10,28500
Merge Sort,Repetido,10,16500
Merge Sort,Crescente,10,16700
Merge Sort,Decrescente,10,21700
Merge Sort,Aleatorio,10,16500
Merge Sort,Repetido,10,15700
Merge Sort,Crescente,10,19600
Merge Sort,Decrescente,10,18500
Merge Sort,Aleatorio,10,15300
Merge Sort,Repetido,10,16500
Merge Sort,Crescente,10,16700
Merge Sort,Decrescente,10,14800
Merge Sort,Aleatorio,10,15400
Merge Sort,Repetido,10,17900
Merge Sort,Crescente,10,25200
Merge Sort,Decrescente,10,16000
Merge Sort,Aleatorio,10,17500
Merge Sort,Repetido,10,19300
Merge Sort,Crescente,10,16200
Merge Sort,Decrescente,10,17500
Merge Sort,Aleatorio,10,19200
Merge Sort,Repetido,10,17200
Merge Sort,Crescente,10,14400
Merge Sort,Decrescente,10,15400
Merge Sort,Aleatorio,10,17800
Merge Sort,Repetido,10,15300
Merge Sort,Crescente,10,15500
Merge Sort,Decrescente,10,13600
Merge Sort,Aleatorio,10,14100
Merge Sort,Repetido,10,13400
Merge Sort,Crescente,10,11300
Merge Sort,Decrescente,10,12200
Merge Sort,Aleatorio,10,11600
Merge Sort,Repetido,10,13000
Merge Sort,Crescente,10,29600
Merge Sort,Decrescente,10,10000
Merge Sort,Aleatorio,10,9600
Merge Sort,Repetido,10,9700
Merge Sort,Crescente,10,10000
Merge Sort,Decrescente,10,10300
Merge Sort,Aleatorio,10,11100
Merge Sort,Repetido,10,9700
Merge Sort,Crescente,10,9700
Merge Sort,Decrescente,10,11300
Merge Sort,Aleatorio,10,9500
Merge Sort,Repetido,10,9500
Merge Sort,Crescente,10,10000
Merge Sort,Decrescente,10,10400
Merge Sort,Aleatorio,10,9200
Merge Sort,Repetido,10,9400
Merge Sort,Crescente,10,10000
Merge Sort,Decrescente,10,9300
Merge Sort,Aleatorio,10,10500
Merge Sort,Repetido,10,10100
Merge Sort,Crescente,10,9800
Merge Sort,Decrescente,10,9300
Merge Sort,Aleatorio,10,16600
Merge Sort,Repetido,10,9800
Merge Sort,Crescente,10,10500
Merge Sort,Decrescente,10,9700
Merge Sort,Aleatorio,10,11800
Merge Sort,Repetido,10,9900
Merge Sort,Crescente,10,9300
Merge Sort,Decrescente,10,28600
Merge Sort,Aleatorio,10,5400
Merge Sort,Repetido,10,5000
Merge Sort,Crescente,10,4600
Merge Sort,Decrescente,10,7500
Merge Sort,Aleatorio,10,4800
Merge Sort,Repetido,10,4900
Merge Sort,Crescente,10,4600
Merge Sort,Decrescente,10,5700
Merge Sort,Aleatorio,10,4800
Merge Sort,Repetido,10,4900
Merge Sort,Crescente,10,6000
Merge Sort,Decrescente,10,4600
Merge Sort,Aleatorio,10,5100
Merge Sort,Repetido,10,4800
Merge Sort,Crescente,10,4500
Merge Sort,Decrescente,10,4700
Merge Sort,Aleatorio,10,4700
Merge Sort,Repetido,10,4800
Merge Sort,Crescente,10,4700
Merge Sort,Decrescente,10,4700
Merge Sort,Aleatorio,10,4800
Merge Sort,Repetido,10,5500
Merge Sort,Crescente,10,4500
Merge Sort,Decrescente,10,6200
Merge Sort,Aleatorio,10,5700
Merge Sort,Repetido,10,4900
Merge Sort,Crescente,10,4600
Merge Sort,Decrescente,10,4700
Merge Sort,Aleatorio,10,5100
Merge Sort,Repetido,10,18600
Merge Sort,Crescente,10,4600
Merge Sort,Decrescente,10,3300
Merge Sort,Aleatorio,10,3400
Merge Sort,Repetido,10,3400
Bubble Sort,Crescente,100,216500
Bubble Sort,Decrescente,100,351400
Bubble Sort,Aleatorio,100,297300
Bubble Sort,Repetido,100,279500
Bubble Sort,Crescente,100,225200
Bubble Sort,Decrescente,100,343400
Bubble Sort,Aleatorio,100,296100
Bubble Sort,Repetido,100,314700
Bubble Sort,Crescente,100,237700
Bubble Sort,Decrescente,100,343000
Bubble Sort,Aleatorio,100,69300
Bubble Sort,Repetido,100,45800
Bubble Sort,Crescente,100,29000
Bubble Sort,Decrescente,100,61100
Bubble Sort,Aleatorio,100,54300
Bubble Sort,Repetido,100,45600
Bubble Sort,Crescente,100,38900
Bubble Sort,Decrescente,100,62300
Bubble Sort,Aleatorio,100,53800
Bubble Sort,Repetido,100,45400
Bubble Sort,Crescente,100,30700
Bubble Sort,Decrescente,100,59200
Bubble Sort,Aleatorio,100,53200
Bubble Sort,Repetido,100,45200
Bubble Sort,Crescente,100,29300
Bubble Sort,Decrescente,100,59400
Bubble Sort,Aleatorio,100,53300
Bubble Sort,Repetido,100,44800
Bubble Sort,Crescente,100,29400
Bubble Sort,Decrescente,100,59800
Bubble Sort,Aleatorio,100,52800
Bubble Sort,Repetido,100,45200
Bubble Sort,Crescente,100,29400
Bubble Sort,Decrescente,100,59000
Bubble Sort,Aleatorio,100,53300
Bubble Sort,Repetido,100,46300
Bubble Sort,Crescente,100,34200
Bubble Sort,Decrescente,100,85400
Bubble Sort,Aleatorio,100,75700
Bubble Sort,Repetido,100,64700
Bubble Sort,Crescente,100,37500
Bubble Sort,Decrescente,100,92200
Bubble Sort,Aleatorio,100,82300
Bubble Sort,Repetido,100,65700
Bubble Sort,Crescente,100,38200
Bubble Sort,Decrescente,100,97300
Bubble Sort,Aleatorio,100,82100
Bubble Sort,Repetido,100,45600
Bubble Sort,Crescente,100,29000
Bubble Sort,Decrescente,100,63700
Bubble Sort,Aleatorio,100,56900
